row,block,plot,treatment,S,Snative,Bromus.diandrus.dominant,year,years.raked,winter_total_ry,winter_mean_ry,fall_total_ry,fall_mean_ry,total_rain_ry,prior_winter_total_ry,prior_winter_mean_ry,prior_fall_total_ry,prior_fall_mean_ry,prior_total_rain_ry
b,5,l,c,4,2,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
b,6,u,c,2,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
b,6,l,u,1,0,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
b,7,u,u,4,2,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
b,7,l,c,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
b,8,u,c,5,2,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
b,8,l,u,1,0,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
b,9,u,u,1,0,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
b,9,l,c,2,0,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
b,10,u,c,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
b,10,l,u,2,0,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
c,1,u,c,5,2,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
c,1,l,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
c,2,u,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
c,2,l,c,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
c,3,u,c,6,3,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
c,3,l,u,2,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
c,4,u,u,5,2,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
c,4,l,c,3,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
c,5,u,c,6,3,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
c,5,l,u,4,2,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
c,6,u,u,2,0,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
c,6,l,c,4,2,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
c,7,u,c,2,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
c,7,l,u,2,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
c,8,u,u,2,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
c,8,l,c,4,2,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
c,9,u,c,2,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
c,9,l,u,1,0,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
c,10,u,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
c,10,l,c,4,2,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
d,1,u,u,4,3,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
d,1,l,c,4,3,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
d,2,u,c,4,2,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
d,2,l,u,5,3,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
d,3,u,u,3,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
d,3,l,c,3,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
d,4,u,c,5,2,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
d,4,l,u,3,2,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
d,5,u,u,6,4,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
d,5,l,c,5,3,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
d,6,u,c,6,4,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
d,6,l,u,2,0,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
d,7,u,u,3,2,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
d,7,l,c,4,2,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
d,8,u,c,3,2,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
d,8,l,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
d,9,u,u,3,2,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
d,9,l,c,3,2,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
d,10,u,c,2,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
d,10,l,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
e,1,u,c,4,3,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
e,1,l,u,3,2,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
e,2,u,u,5,3,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
e,2,l,c,5,3,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
e,3,u,c,5,3,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
e,3,l,u,5,3,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
e,4,u,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
e,4,l,c,3,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
e,5,u,c,4,2,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
e,5,l,u,5,2,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
e,6,u,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
e,6,l,c,3,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
e,7,u,c,3,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
e,7,l,u,1,0,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
e,8,u,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
e,8,l,c,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
e,9,u,c,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
e,9,l,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
e,10,u,u,2,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
e,10,l,c,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
f,1,u,u,3,2,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
f,1,l,c,5,3,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
f,2,u,c,4,2,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
f,2,l,u,5,3,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
f,3,u,u,6,3,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
f,3,l,c,7,4,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
f,4,u,c,5,2,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
f,4,l,u,5,3,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
f,5,u,u,6,3,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
f,5,l,c,6,3,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
f,6,u,c,2,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
f,6,l,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
f,7,u,u,2,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
f,7,l,c,4,2,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
f,8,u,c,3,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
f,8,l,u,2,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
f,9,u,u,2,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
f,9,l,c,3,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
f,10,u,c,3,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
f,10,l,u,2,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
g,1,u,c,4,2,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
g,1,l,u,2,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
g,2,u,u,4,2,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
g,2,l,c,3,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
g,3,u,c,6,3,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
g,3,l,u,2,0,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
g,4,u,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
g,4,l,c,4,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
g,5,u,c,4,2,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
g,5,l,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
g,6,u,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
g,6,l,c,3,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
g,7,u,c,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
g,7,l,u,1,0,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
g,8,u,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
g,8,l,c,3,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
g,9,u,c,4,2,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
g,9,l,u,2,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
g,10,u,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
g,10,l,c,3,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
h,1,u,u,4,2,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
h,1,l,c,5,3,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
h,2,u,c,4,2,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
h,2,l,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
h,3,u,u,2,0,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
h,3,l,c,4,2,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
h,4,u,c,2,0,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
h,4,l,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
h,5,u,u,4,2,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
h,5,l,c,6,2,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
h,6,u,c,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
h,6,l,u,4,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
h,7,u,u,5,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
h,7,l,c,6,2,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
h,8,u,c,4,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
h,8,l,u,2,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
h,9,u,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
h,9,l,c,4,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
h,10,u,c,5,2,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
h,10,l,u,1,0,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
i,1,u,c,3,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
i,1,l,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
i,2,u,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
i,2,l,c,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
i,3,u,c,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
i,3,l,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
i,4,u,u,6,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
i,4,l,c,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
i,5,u,c,3,0,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
i,5,l,u,2,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
i,6,u,u,2,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
i,6,l,c,3,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
i,7,u,c,4,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
i,7,l,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
i,8,u,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
i,8,l,c,3,1,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
i,9,u,c,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
i,9,l,u,2,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
i,10,u,u,3,1,1,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
i,10,l,c,5,2,0,2010,6,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001,3.04,0.76,3.6100000000000003,1.2033333333333334,6.65
a,1,u,c,9,5,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
a,1,l,u,7,4,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
a,2,u,u,4,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
a,2,l,c,7,4,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
a,3,u,c,4,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
a,3,l,u,3,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
a,4,u,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
a,4,l,c,5,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
a,5,u,c,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
a,5,l,u,4,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
a,6,u,u,3,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
a,6,l,c,7,4,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
a,7,u,c,4,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
a,7,l,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
a,8,u,u,2,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
a,8,l,c,4,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
a,9,u,c,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
a,9,l,u,1,0,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
a,10,u,u,2,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
a,10,l,c,2,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
b,1,u,u,5,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
b,1,l,c,8,5,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
b,2,u,c,7,5,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
b,2,l,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
b,3,u,u,5,4,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
b,3,l,c,3,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
b,4,u,c,5,4,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
b,4,l,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
